ORDERNUMBER;QUANTITYORDERED;PRICEEACH;ORDERLINENUMBER;SALES;ORDERDATE;STATUS;QTR_ID;MONTH_ID;YEAR_ID;PRODUCTLINE;MSRP;PRODUCTCODE;CUSTOMERNAME;PHONE;ADDRESSLINE1;ADDRESSLINE2;CITY;STATE;POSTALCODE;COUNTRY;TERRITORY;CONTACTLASTNAME;CONTACTFIRSTNAME;DEALSIZE
10235;34;72.55;11;2466.7;29/9/2021;Shipped;2;4;2021;Planes;74;S700_4002;Royal Canadian Collectables, Ltd.;(604) 555-4555;23 Tsawassen Blvd.;;Tsawassen;BC;T2F 8M4;Canada;NA;Lincoln;Elizabeth;Small
10174;43;100;1;6817.22;30/9/2021;Shipped;4;11;2021;Trucks and Buses;136;S12_1666;Australian Gift Network, Co;61-7-3844-6555;31 Duncan St. West End;;South Brisbane;Queensland;4101;Australia;APAC;Calaghan;Tony;Medium
10128;41;100;2;5544.02;30/9/2021;Shipped;2;6;2021;Vintage Cars;136;S18_3140;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10192;45;100;9;5340.6;30/9/2021;Shipped;4;11;2021;Classic Cars;141;S18_3685;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;USA;NA;Young;Valarie;Medium
10384;34;100;4;4846.7;1/10/2021;Shipped;1;2;2021;Classic Cars;136;S10_4757;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;NA;Brown;Julie;Medium
;;;;;;;;;;;;;;;;;;;;;;;;
10114;39;100;3;4164.42;1/10/2021;Shipped;2;4;2021;Trucks and Buses;122;S18_2319;La Corne D'abondance, Co.;(1) 42.34.2555;265, boulevard Charonne;;Paris;;75012;France;EMEA;Bertrand;Marie;Medium
10322;35;61.21;11;2142.35;1/10/2021;Shipped;4;11;2021;Trucks and Buses;60;S18_2432;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;USA;NA;Young;Valarie;Small
10407;41;100;12;6386.16;1/10/2021;On Hold;2;4;2021;Classic Cars;132;S18_2870;The Sharp Gifts Warehouse;4085553659;3086 Ingle Ln.;;San Jose;CA;94217;USA;NA;Frick;Sue;Medium
10316;21;94.62;15;1987.02;1/10/2021;Shipped;4;11;2021;Ships;86;S18_3029;giftsbymail.co.uk;(198) 555-8888;Garden House Crowther Way;;Cowes;Isle of Wight;PO31 7PJ;UK;EMEA;Bennett;Helen;Small
10141;34;100;9;4836.5;1/10/2021;Shipped;3;8;2021;Classic Cars;169;S18_3232;Suominen Souveniers;+358 9 8045 555;Software Engineering Center, SEC Oy;;Espoo;;FIN-02271;Finland;EMEA;Suominen;Kalle;Medium
10127;20;60.69;8;1213.8;1/10/2021;Shipped;2;6;2021;Classic Cars;57;S24_1444;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;NA;Young;Jeff;Small
10373;39;73;13;2847;1/10/2021;Shipped;1;1;2021;Planes;68;S24_3949;Oulu Toy Supplies, Inc.;981-443655;Torikatu 38;;Oulu;;90110;Finland;EMEA;Koskitalo;Pirkko;Small
10275;27;62.31;10;1682.37;1/10/2021;Shipped;3;7;2021;Planes;72;S24_4278;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;France;EMEA;Labrune;Janine;Small
10222;43;74.03;2;3183.29;1/10/2021;Shipped;1;2;2021;Planes;74;S700_4002;Collectable Mini Designs Co.;7605558146;361 Furth Circle;;San Diego;CA;91217;USA;NA;Thompson;Valarie;Medium
10120;29;96.34;3;2793.86;2/10/2021;Shipped;2;4;2021;Motorcycles;118;S10_2016;Australian Collectors, Co.;03 9520 4555;636 St Kilda Road;Level 3;Melbourne;Victoria;3004;Australia;APAC;Ferguson;Peter;Small
10275;38;45.39;13;1724.82;2/10/2021;Shipped;3;7;2021;Vintage Cars;43;S50_1341;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;France;EMEA;Labrune;Janine;Small
10194;45;70.49;2;3172.05;4/10/2021;Shipped;4;11;2021;Trucks and Buses;60;S18_2432;Saveley & Henriot, Co.;78.32.5555;2, rue du Commerce;;Lyon;;69004;France;EMEA;Saveley;Mary;Medium
10379;32;70.83;4;2266.56;4/10/2021;Shipped;1;2;2021;Classic Cars;141;S18_3685;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10258;21;59.87;4;1257.27;4/10/2021;Shipped;2;6;2021;Vintage Cars;50;S18_4668;Tokyo Collectables, Ltd;+81 3 3584 0555;2-2-8 Roppongi;;Minato-ku;Tokyo;106-0032;Japan;Japan;Shimamura;Akiko;Small
10150;49;58.18;4;2850.82;4/10/2021;Shipped;3;9;2021;Trucks and Buses;64;S32_3522;Dragon Souveniers, Ltd.;+65 221 7555;Bronz Sok., Bronz Apt. 3/6 Tesvikiye;;Singapore;;79903;Singapore;Japan;Natividad;Eric;Small
10375;49;78.92;13;3867.08;5/10/2021;Shipped;1;2;2021;Motorcycles;150;S12_2823;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;France;EMEA;Labrune;Janine;Medium
10183;39;68.08;11;2655.12;5/10/2021;Shipped;4;11;2021;Vintage Cars;62;S18_2957;Classic Gift Ideas, Inc;2155554695;782 First Street;;Philadelphia;PA;71270;USA;NA;Cervantes;Francisca;Small
10185;22;79.45;5;1747.9;5/10/2021;Shipped;4;11;2021;Ships;99;S700_3962;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;NA;Tam;Wing C;Small
10282;31;100;8;4674.8;6/10/2021;Shipped;3;8;2021;Classic Cars;143;S18_4027;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10337;29;71.97;4;2087.13;6/10/2021;Shipped;4;11;2021;Ships;122;S24_2011;Classic Legends Inc.;2125558493;5905 Pompton St.;Suite 750;NYC;NY;10022;USA;NA;Hernandez;Maria;Small
10388;27;100;1;3211.38;6/10/2021;Shipped;1;3;2021;Vintage Cars;43;S50_1341;FunGiftIdeas.com;5085552555;1785 First Street;;New Bedford;MA;50553;USA;NA;Benitez;Violeta;Medium
10339;27;76.31;6;2060.37;6/10/2021;Shipped;4;11;2021;Planes;49;S72_1253;Tokyo Collectables, Ltd;+81 3 3584 0555;2-2-8 Roppongi;;Minato-ku;Tokyo;106-0032;Japan;Japan;Shimamura;Akiko;Small
10211;22;92.16;6;2027.52;7/10/2021;Shipped;1;1;2021;Classic Cars;80;S24_4620;Auto Canal Petit;(1) 47.55.6555;25, rue Lauriston;;Paris;;75016;France;EMEA;Perrier;Dominique;Small
10363;34;81.62;5;2775.08;8/10/2021;Shipped;1;1;2021;Classic Cars;79;S12_3990;Suominen Souveniers;+358 9 8045 555;Software Engineering Center, SEC Oy;;Espoo;;FIN-02271;Finland;EMEA;Suominen;Kalle;Small
10236;23;55.72;2;1281.56;8/10/2021;Shipped;2;4;2021;Motorcycles;60;S18_2625;Motor Mint Distributors Inc.;2155559857;11328 Douglas Av.;;Philadelphia;PA;71270;USA;NA;Hernandez;Rosa;Small
10181;45;100;7;6324.75;9/10/2021;Shipped;4;11;2021;Classic Cars;169;S18_3232;Herkku Gifts;+47 2267 3215;Drammen 121, PR 744 Sentrum;;Bergen;;N 5804;Norway;EMEA;Oeztan;Veysel;Medium
10356;48;100;5;9720;9/10/2021;Shipped;4;12;2021;Vintage Cars;33;S24_1937;Lyon Souveniers;+33 1 46 62 7555;27 rue du Colonel Pierre Avia;;Paris;;75508;France;EMEA;Da Cunha;Daniel;Large
10159;38;100;13;6238.84;10/10/2021;Shipped;4;10;2021;Motorcycles;150;S12_2823;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;NA;Brown;Julie;Medium
10195;49;100;6;6445.46;10/10/2021;Shipped;4;11;2021;Trucks and Buses;118;S12_4473;Mini Classics;9145554562;3758 North Pendale Street;;White Plains;NY;24067;USA;NA;Frick;Steve;Medium
10239;20;44.56;2;891.2;10/10/2021;Shipped;2;4;2021;Classic Cars;37;S24_2972;Oulu Toy Supplies, Inc.;981-443655;Torikatu 38;;Oulu;;90110;Finland;EMEA;Koskitalo;Pirkko;Small
10285;47;100;9;6484.59;11/10/2021;Shipped;3;8;2021;Motorcycles;118;S10_2016;Marta's Replicas Co.;6175558555;39323 Spinnaker Dr.;;Cambridge;MA;51247;USA;NA;Hernandez;Marta;Medium
10252;20;76.39;2;1527.8;11/10/2021;Shipped;2;5;2021;Classic Cars;80;S18_3278;Auto Canal Petit;(1) 47.55.6555;25, rue Lauriston;;Paris;;75016;France;EMEA;Perrier;Dominique;Small
10345;43;53.76;1;2311.68;11/10/2021;Shipped;4;11;2021;Vintage Cars;44;S24_2022;Atelier graphique;40.32.2555;54, rue Royale;;Nantes;;44000;France;EMEA;Schmitt;Carine;Small
10178;45;76.25;2;3431.25;11/10/2021;Shipped;4;11;2021;Planes;74;S700_4002;Alpha Cognac;61.77.6555;1 rue Alsace-Lorraine;;Toulouse;;31000;France;EMEA;Roulet;Annette;Medium
10363;33;85.39;3;2817.87;12/10/2021;Shipped;1;1;2021;Classic Cars;194;S12_1099;Suominen Souveniers;+358 9 8045 555;Software Engineering Center, SEC Oy;;Espoo;;FIN-02271;Finland;EMEA;Suominen;Kalle;Small
10416;47;88.63;6;4165.61;12/10/2021;Shipped;2;5;2021;Planes;109;S24_1785;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Medium
10389;49;81.4;2;3988.6;12/10/2021;Shipped;1;3;2021;Motorcycles;76;S24_2000;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Medium
10270;21;100;9;4905.39;13/10/2021;Shipped;3;7;2021;Classic Cars;214;S10_1949;Souveniers And Things Co.;+61 2 9495 8555;Monitor Money Building, 815 Pacific Hwy;Level 6;Chatswood;NSW;2067;Australia;APAC;Huxley;Adrian;Medium
10378;34;42.64;5;1449.76;13/10/2021;Shipped;1;2;2021;Classic Cars;124;S18_1589;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10124;21;100;6;2856;13/10/2021;Shipped;2;5;2021;Vintage Cars;170;S18_1749;Signal Gift Stores;7025551838;8489 Strong St.;;Las Vegas;NV;83030;USA;NA;King;Sue;Small
10161;20;100;3;2144.6;13/10/2021;Shipped;4;10;2021;Classic Cars;90;S24_2766;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Small
10327;37;86.74;4;3209.38;13/10/2021;Resolved;4;11;2021;Ships;54;S72_3212;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Medium
10225;43;100;2;6407.86;14/10/2021;Shipped;1;2;2021;Classic Cars;169;S18_3232;Vida Sport, Ltd;0897-034555;Grenzacherweg 237;;Gensve;;1203;Switzerland;EMEA;Holz;Michael;Medium
10394;37;100;7;5207.75;14/10/2021;Shipped;1;3;2021;Classic Cars;118;S24_4048;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10145;45;83.26;6;3746.7;15/10/2021;Shipped;3;8;2021;Motorcycles;95;S10_1678;Toys4GrownUps.com;6265557265;78934 Hillside Dr.;;Pasadena;CA;90003;USA;NA;Young;Julie;Medium
10155;23;72.62;6;1670.26;15/10/2021;Shipped;4;10;2021;Planes;68;S24_2841;Toys of Finland, Co.;90-224 8555;Keskuskatu 45;;Helsinki;;21240;Finland;EMEA;Karttunen;Matti;Small
10106;50;64.83;11;3241.5;15/10/2021;Shipped;1;2;2021;Planes;68;S24_3949;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Medium
10155;34;49.16;8;1671.44;15/10/2021;Shipped;4;10;2021;Planes;49;S72_1253;Toys of Finland, Co.;90-224 8555;Keskuskatu 45;;Helsinki;;21240;Finland;EMEA;Karttunen;Matti;Small
10261;29;50.78;7;1472.62;15/10/2021;Shipped;2;6;2021;Ships;54;S72_3212;Quebec Home Shopping Network;(514) 555-8054;43 rue St. Laurent;;Montreal;Quebec;H1J 1C3;Canada;NA;Fresnisre;Jean;Small
10419;37;100;1;5202.94;16/10/2021;Shipped;2;5;2021;Classic Cars;124;S18_1589;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Medium
10267;43;100;2;4645.72;16/10/2021;Shipped;3;7;2021;Classic Cars;117;S24_2887;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;NA;Young;Jeff;Medium
10366;34;100;3;4207.84;17/10/2021;Shipped;1;1;2021;Classic Cars;142;S18_1984;Royale Belge;(071) 23 67 2555;Boulevard Tirou, 255;;Charleroi;;B-6000;Belgium;EMEA;Cartrain;Pascale;Medium
10227;28;50.85;9;1423.8;17/10/2021;Shipped;1;3;2021;Vintage Cars;60;S18_2248;Saveley & Henriot, Co.;78.32.5555;2, rue du Commerce;;Lyon;;69004;France;EMEA;Saveley;Mary;Small
10212;41;100;9;4840.87;18/10/2021;Shipped;1;1;2021;Classic Cars;142;S18_1984;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10246;22;98.18;8;2159.96;18/10/2021;Shipped;2;5;2021;Trucks and Buses;122;S18_2319;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10332;41;77.24;14;3166.84;18/10/2021;Shipped;4;11;2021;Vintage Cars;41;S24_3969;AV Stores, Co.;(171) 555-1555;Fauntleroy Circus;;Manchester;;EC2 5NT;UK;EMEA;Ashworth;Victoria;Medium
10221;23;97;4;2231;19/10/2021;Shipped;1;2;2021;Ships;86;S700_1938;Petit Auto;(02) 5554 67;Rue Joseph-Bens 532;;Bruxelles;;B-1180;Belgium;EMEA;Dewey;Catherine;Small
10358;41;100;7;5684.65;20/10/2021;Shipped;4;12;2021;Trucks and Buses;127;S24_2300;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10172;24;81.33;2;1951.92;20/10/2021;Shipped;4;11;2021;Classic Cars;85;S24_3191;Gift Depot Inc.;2035552570;25593 South Bay Ln.;;Bridgewater;CT;97562;USA;NA;King;Julie;Small
10321;21;89.95;4;1888.95;20/10/2021;Shipped;4;11;2021;Classic Cars;107;S24_3432;FunGiftIdeas.com;5085552555;1785 First Street;;New Bedford;MA;50553;USA;NA;Benitez;Violeta;Small
10229;22;100;5;4172.52;21/10/2021;Shipped;1;3;2021;Classic Cars;169;S18_3232;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10279;33;71.06;4;2344.98;21/10/2021;Shipped;3;8;2021;Classic Cars;85;S24_3191;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10308;39;68.11;15;2656.29;21/10/2021;Shipped;4;10;2021;Planes;74;S700_4002;Mini Classics;9145554562;3758 North Pendale Street;;White Plains;NY;24067;USA;NA;Frick;Steve;Small
10401;38;96.29;5;3659.02;22/10/2021;On Hold;2;4;2021;Planes;109;S24_1785;Tekni Collectables Inc.;2015559350;7476 Moss Rd.;;Newark;NJ;94019;USA;NA;Brown;William;Medium
10124;43;100;13;5203;22/10/2021;Shipped;2;5;2021;Classic Cars;107;S24_3432;Signal Gift Stores;7025551838;8489 Strong St.;;Las Vegas;NV;83030;USA;NA;King;Sue;Medium
10280;22;100;10;4455;23/10/2021;Shipped;3;8;2021;Vintage Cars;168;S18_2795;Amica Models & Co.;011-4988555;Via Monte Bianco 34;;Torino;;10100;Italy;EMEA;Accorti;Paolo;Medium
10169;30;100;2;5019.9;24/10/2021;Shipped;4;11;2021;Classic Cars;194;S12_1099;Anna's Decorations, Ltd;02 9936 8555;201 Miller Street;Level 15;North Sydney;NSW;2060;Australia;APAC;O'Hara;Anna;Medium
10293;45;100;7;8253;24/10/2021;Shipped;3;9;2021;Classic Cars;173;S12_3891;Amica Models & Co.;011-4988555;Via Monte Bianco 34;;Torino;;10100;Italy;EMEA;Accorti;Paolo;Large
10237;27;100;5;3113.64;24/10/2021;Shipped;2;4;2021;Motorcycles;102;S32_4485;Vitachrome Inc.;2125551500;2678 Kingston Rd.;Suite 101;NYC;NY;10022;USA;NA;Frick;Michael;Medium
10161;48;100;11;6145.44;25/10/2021;Shipped;4;10;2021;Classic Cars;142;S18_1984;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Medium
10172;22;74.51;1;1639.22;25/10/2021;Shipped;4;11;2021;Classic Cars;90;S24_2766;Gift Depot Inc.;2035552570;25593 South Bay Ln.;;Bridgewater;CT;97562;USA;NA;King;Julie;Small
10302;38;89.27;2;3392.26;26/10/2021;Shipped;4;10;2021;Vintage Cars;92;S18_4409;UK Collectables, Ltd.;(171) 555-2282;Berkeley Gardens 12  Brewery;;Liverpool;;WX1 6LT;UK;EMEA;Devon;Elizabeth;Medium
10110;29;59.37;15;1721.73;27/10/2021;Shipped;1;3;2021;Classic Cars;50;S24_1628;AV Stores, Co.;(171) 555-1555;Fauntleroy Circus;;Manchester;;EC2 5NT;UK;EMEA;Ashworth;Victoria;Small
10297;26;100;2;2856.88;27/10/2021;Shipped;3;9;2021;Motorcycles;99;S32_1374;Clover Collections, Co.;+353 1862 1555;25 Maiden Lane;Floor No. 4;Dublin;;2;Ireland;EMEA;Cassidy;Dean;Small
10284;45;100;8;4576.95;27/10/2021;Shipped;3;8;2021;Planes;99;S700_2466;Norway Gifts By Mail, Co.;+47 2212 1555;Drammensveien 126 A, PB 744 Sentrum;;Oslo;;N 0106;Norway;EMEA;Klaeboe;Jan;Medium
10181;36;100;11;4477.32;28/10/2021;Shipped;4;11;2021;Classic Cars;115;S12_4675;Herkku Gifts;+47 2267 3215;Drammen 121, PR 744 Sentrum;;Bergen;;N 5804;Norway;EMEA;Oeztan;Veysel;Medium
10133;49;69.27;3;3394.23;28/10/2021;Shipped;2;6;2021;Planes;84;S18_2581;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10382;26;100;6;2708.42;29/10/2021;Shipped;1;2;2021;Trucks and Buses;96;S32_1268;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Small
10130;40;96.34;2;3853.6;30/10/2021;Shipped;2;6;2021;Ships;86;S18_3029;Auto-Moto Classics Inc.;6175558428;16780 Pompton St.;;Brickhaven;MA;58339;USA;NA;Taylor;Leslie;Medium
10310;38;56.94;9;2163.72;30/10/2021;Shipped;4;10;2021;Classic Cars;61;S24_3371;Toms Spezialitten, Ltd;0221-5554327;Mehrheimerstr. 369;;Koln;;50739;Germany;EMEA;Pfalzheim;Henriette;Small
10340;40;84.77;1;3390.8;30/10/2021;Shipped;4;11;2021;Planes;72;S24_4278;Enaco Distributors;(93) 203 4555;Rambla de Catalu¤a, 23;;Barcelona;;8022;Spain;EMEA;Saavedra;Eduardo;Medium
10219;35;55.19;4;1931.65;30/10/2021;Shipped;1;2;2021;Trucks and Buses;54;S32_2509;Signal Collectibles Ltd.;4155554312;2793 Furth Circle;;Brisbane;CA;94217;USA;NA;Taylor;Sue;Small
10107;30;95.7;2;2871;31/10/2021;Shipped;1;2;2021;Motorcycles;95;S10_1678;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;NA;Yu;Kwai;Small
10378;28;100;9;4609.64;31/10/2021;Shipped;1;2;2021;Motorcycles;62;S18_3782;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10329;30;87.78;7;2633.4;31/10/2021;Shipped;4;11;2021;Motorcycles;112;S24_1578;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;NA;Yu;Kwai;Small
10168;27;73.02;18;1971.54;31/10/2021;Shipped;4;10;2021;Planes;68;S24_3949;Technics Stores Inc.;6505556809;9408 Furth Circle;;Burlingame;CA;94217;USA;NA;Hirano;Juri;Small
10243;47;100;2;6154.18;1/11/2021;Shipped;2;4;2021;Vintage Cars;127;S18_2325;Diecast Collectables;6175552555;6251 Ingle Ln.;;Boston;MA;51003;USA;NA;Franco;Valarie;Medium
10258;45;80.92;1;3641.4;1/11/2021;Shipped;2;6;2021;Classic Cars;101;S700_2824;Tokyo Collectables, Ltd;+81 3 3584 0555;2-2-8 Roppongi;;Minato-ku;Tokyo;106-0032;Japan;Japan;Shimamura;Akiko;Medium
10335;40;60.6;3;2424;2/11/2021;Shipped;4;11;2021;Trucks and Buses;54;S32_2509;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Small
10183;28;100;1;3433.36;3/11/2021;Shipped;4;11;2021;Classic Cars;147;S10_4962;Classic Gift Ideas, Inc;2155554695;782 First Street;;Philadelphia;PA;71270;USA;NA;Cervantes;Francisca;Medium
10135;47;100;2;6336.07;3/11/2021;Shipped;3;7;2021;Classic Cars;140;S24_3856;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10220;37;100;9;3983.05;3/11/2021;Shipped;1;2;2021;Trucks and Buses;115;S50_1392;Clover Collections, Co.;+353 1862 1555;25 Maiden Lane;Floor No. 4;Dublin;;2;Ireland;EMEA;Cassidy;Dean;Medium
10287;44;82.39;8;3625.16;4/11/2021;Shipped;3;8;2021;Classic Cars;77;S18_1889;Vida Sport, Ltd;0897-034555;Grenzacherweg 237;;Gensve;;1203;Switzerland;EMEA;Holz;Michael;Medium
10372;48;100;6;7031.52;4/11/2021;Shipped;1;1;2021;Classic Cars;143;S18_4027;Tokyo Collectables, Ltd;+81 3 3584 0555;2-2-8 Roppongi;;Minato-ku;Tokyo;106-0032;Japan;Japan;Shimamura;Akiko;Large
10108;29;100;8;4049.56;5/11/2021;Shipped;1;3;2021;Classic Cars;146;S18_3482;Cruz & Sons Co.;+63 2 555 3587;15 McCallum Street - NatWest Center #13-03;;Makati City;;1227 MM;Philippines;Japan;Cruz;Arnold;Medium
10284;30;73.99;12;2219.7;5/11/2021;Shipped;3;8;2021;Planes;68;S24_2841;Norway Gifts By Mail, Co.;+47 2212 1555;Drammensveien 126 A, PB 744 Sentrum;;Oslo;;N 0106;Norway;EMEA;Klaeboe;Jan;Small
10164;24;100;1;2634.96;5/11/2021;Resolved;4;10;2021;Trucks and Buses;96;S32_1268;Mini Auto Werke;7675-3555;Kirchgasse 6;;Graz;;8010;Austria;EMEA;Mendel;Roland;Small
10108;39;89.38;7;3485.82;6/11/2021;Shipped;1;3;2021;Classic Cars;79;S12_3990;Cruz & Sons Co.;+63 2 555 3587;15 McCallum Street - NatWest Center #13-03;;Makati City;;1227 MM;Philippines;Japan;Cruz;Arnold;Medium
10147;21;63.84;8;1340.64;6/11/2021;Shipped;3;9;2021;Classic Cars;79;S12_3990;Collectables For Less Inc.;6175558555;7825 Douglas Av.;;Brickhaven;MA;58339;USA;NA;Nelson;Allen;Small
10370;22;96.86;7;2130.92;7/11/2021;Shipped;1;1;2021;Trucks and Buses;60;S18_2432;Anna's Decorations, Ltd;02 9936 8555;201 Miller Street;Level 15;North Sydney;NSW;2060;Australia;APAC;O'Hara;Anna;Small
10266;20;100;3;2824.8;7/11/2021;Shipped;3;7;2021;Classic Cars;132;S18_2870;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Small
10319;45;100;3;7901.1;7/11/2021;Shipped;4;11;2021;Classic Cars;148;S18_4721;Microscale Inc.;2125551957;5290 North Pendale Street;Suite 200;NYC;NY;10022;USA;NA;Kuo;Kee;Large
10227;27;43.9;8;1185.3;7/11/2021;Shipped;1;3;2021;Vintage Cars;41;S24_3969;Saveley & Henriot, Co.;78.32.5555;2, rue du Commerce;;Lyon;;69004;France;EMEA;Saveley;Mary;Small
10379;27;49.3;1;1331.1;8/11/2021;Shipped;1;2;2021;Vintage Cars;60;S18_2248;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10191;23;100;5;3414.58;8/11/2021;Shipped;4;11;2021;Classic Cars;146;S18_3482;Toms Spezialitten, Ltd;0221-5554327;Mehrheimerstr. 369;;Koln;;50739;Germany;EMEA;Pfalzheim;Henriette;Medium
10253;24;100;13;3922.56;9/11/2021;Cancelled;2;6;2021;Classic Cars;194;S12_1099;UK Collectables, Ltd.;(171) 555-2282;Berkeley Gardens 12  Brewery;;Liverpool;;WX1 6LT;UK;EMEA;Devon;Elizabeth;Medium
10372;34;100;1;5941.5;9/11/2021;Shipped;1;1;2021;Classic Cars;173;S12_3891;Tokyo Collectables, Ltd;+81 3 3584 0555;2-2-8 Roppongi;;Minato-ku;Tokyo;106-0032;Japan;Japan;Shimamura;Akiko;Medium
10307;31;83.44;7;2586.64;9/11/2021;Shipped;4;10;2021;Ships;86;S18_3029;Classic Gift Ideas, Inc;2155554695;782 First Street;;Philadelphia;PA;71270;USA;NA;Cervantes;Francisca;Small
10105;43;100;9;6341.21;9/11/2021;Shipped;1;2;2021;Ships;122;S24_2011;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Medium
10196;38;100;4;7232.16;10/11/2021;Shipped;4;11;2021;Classic Cars;173;S12_3891;Super Scale Inc.;2035559545;567 North Pendale Street;;New Haven;CT;97823;USA;NA;Murphy;Leslie;Large
10412;56;98.18;8;5498.08;10/11/2021;Shipped;2;5;2021;Trucks and Buses;122;S18_2319;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10271;43;100;10;5605.05;10/11/2021;Shipped;3;7;2021;Trucks and Buses;127;S24_2300;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10350;41;93.04;2;3814.64;11/11/2021;Shipped;4;12;2021;Trains;100;S18_3259;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10275;48;100;8;6378.72;11/11/2021;Shipped;3;7;2021;Planes;118;S700_2834;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;France;EMEA;Labrune;Janine;Medium
10284;25;69.6;7;1740;11/11/2021;Shipped;3;8;2021;Planes;80;S700_3167;Norway Gifts By Mail, Co.;+47 2212 1555;Drammensveien 126 A, PB 744 Sentrum;;Oslo;;N 0106;Norway;EMEA;Klaeboe;Jan;Small
